move_id,move_num,character_id,move_category_id,move_name,move_name_kana,command,startup_frame,active_frame,hit_frame,block_frame,attribute,effect_id_1,effect_id_2,effect_id_3,effect_id_4,effect_id_5,remarks_1,remarks_2,remarks_3,remarks_4,remarks_5
01785,67,140,003,スーパーナックルボム,,juwpホールド,67,67 - 67,D,,ガード不能,,,,,,orbjwpホールド,空中ヒット時FB,,,
01786,68,140,003,逆水平チョップ,,fjlp,20,20 - 23,D,-3,上,6,1,,,,orbjlpprjulp,,,,
01787,69,140,003,エルボードロップ,,fjrp,47,47 - 53,D,-17,中,,,,,,orbjrporjurp,空中ヒット時FB,ガード時KS,,
01788,70,140,003,フライングニールキック,,fjlk,22,22 - 29,D,-10,中,,,,,,orbjlkorjulk,空中ヒット時FB,,,
01789,71,140,003,ジャンピングニーリフト,,fjrk,15,15 - 16,浮,-13,中,,,,,,orbjrkorjurk,,,,
01790,72,140,003,ポーパッドブーツ,,fjwk,22,22 - 23,25,-12,中,2,3,,,,ヒット時ジャガースプリントへ,fjwkahで立ち状態へ,相手の攻撃を受け止めるとパワーアップかつガード時削りダメージ追加,,
01791,73,140,003,ディレイライジングトゥーキック,,fjntrk,23,23 - 25,浮,-13,中,,,,,,,,,,
01792,74,140,003,グランドスマッシュ,,fofontrp,18,18 - 18,5,-13,下,,,,,,,,,,
01793,75,140,003,ジャガーハンマー,,fofontrp(カウンターヒット),18,18 - 18,D,-13,下 投げ,,,,,,正面地上ヒット時投げへ,,,,
01794,76,140,003,ガード崩し,ガードくずし,fofontwp,9,9 - 9,7,0,中,,,,,,,,,,
01795,77,140,003,ジャガーフック,,fodklp,20,20 - 21,14,-5,中,6,1,,,,,,,,
01796,78,140,003,ビーストエルボー,,fodkrp,31,31 - 32,12,7,中,8,,,,,空中ヒット時FB,,,,
01797,79,140,003,ジェイルキック,,fodkrk,15,15 - 15,D,-15,中,6,2,,,,,,,,
01798,80,140,003,ジェイルキック～DDT,,fodkrk(カウンターヒット),15,15 - 15,D,-15,中 投げ,,,,,,正面地上ヒット時投げへ,,,,
01799,81,140,003,ドロップキック,,fodkwk,28,28 - 30,D,0,上,6,,,,,ガード時削りダメージあり,,,,
01800,82,140,003,ダイビングボディプレス,,fodkij,21,21 - 43,D,-16,中 投げ,,,,,,近距離正面ヒット時投げへ,ガード時KS,,,
01801,83,140,003,ストロングニー,,fofodklk,20,20 - 25,D,3,中,6,,,,,ガード時削りダメージあり,,,,
01802,84,140,003,サテライトドロップキック,,fofodkwk,28,28 - 34,D,17,中,6,,,,,,,,,
01803,85,140,003,１０連コンボ（１）,１０れんコンボ（１）,lprplplprprkrkrklplk,10,10 - 10,,,上上中中中下下下中中,,,,,,,,,,
01804,86,140,003,１０連コンボ（２）,１０れんコンボ（２）,lprplplplklkrklkrpwp,10,10 - 10,,,上上中中上中下下下 投げ,,,,,,正面地上ヒット時投げへ,,,,
01805,87,140,004,気合溜め,きあいだめ,all,,,,,,,,,,,効果持続中はガードできない/自動カウンターヒット,,,,
01806,88,140,042,ビーストステップ,,fontcrfc,,,,,,,,,,,,,,,
01807,89,140,042,ニーリフト,,fontcrcmrk,15,15 - 16,崩,-9,中,,,,,,,,,,
01808,90,140,042,ブラックボム,,fontcrcmwp,20,20 - 23,D,-5,中,6,,,,,空中ヒット時FB,ガード時KS,,,
01809,91,140,005,ラウンドトリップチョップ,,立ち途中にrprp,14,14 - 14,12,-12,中中,1,6,,,,ヒット時ジャガースプリントへ(ahで移行しない),,,,
01810,92,140,005,トゥースマッシュ,,立ち途中にrk,11,11 - 12,5,-6,中,,,,,,,,,,
01811,93,140,005,かち上げエルボー,かちあげエルボー,立ち途中にwp,18,18 - 19,浮,-10,中,,,,,,,,,,
01812,94,140,005,レッグブレーカー,,しゃがんだ状態でfclp,32,32 - 34,TR,-12,下,,,,,,orfontcrcmlp,,,,
01813,95,140,005,ボディスマッシュ,,しゃがんだ状態でfcrp,15,15 - 15,崩,-14,中,,,,,,,,,,
01814,96,140,009,ヴィクトリー掌打,ヴィクトリーしょうだ,横移動中にrp,19,19 - 20,D,-5,,,,,,,,,,,
01815,97,140,009,レッグラリアット,,横移動中にwk,21,21 - 25,D,,上,,,,,,ガード時削りダメージあり,,,,
01816,98,140,011,(共通動作)横転,おうてん,ダウン中にlp,,,,,,,,,,,orcrlp,,,,
01817,99,140,011,(共通動作)起き上がり下段キック,おきあがりげだんキック,ダウン中にlk,22,22 - 22,7,-9,下,,,,,,or 横転中にlkor 前転中にlk,,,,
01818,100,140,011,(共通動作)起き上がり中段キック,おきあがりちゅうだんキック,ダウン中にrk,22,22 - 22,9,-9,中,,,,,,or 横転中にrkor 前転中にrk,,,,
01819,101,140,011,(共通動作)スプリング攻撃,スプリングこうげき,仰向けダウン中にwk,19,19 - 30,5,-22,中,,,,,,or 横転中にwk,,,,
01820,102,140,011,(共通動作)牽制キック,けんせいキック,仰向けダウン中にcrlk,13,13 - 13,-3,-18,下,,,,,,orcrrk,,,,
01821,103,140,011,回転スプリングキック,かいてんスプリングキック,(相手足側)仰向けダウン中にbawk,16,16 - 28,D,-24,中,6,,,,,,,,,
01822,104,140,011,(共通動作)後方起き上がり,こうほうおきあがり,ダウン中にah,,,,,,,,,,,,,,,
01823,105,140,011,(共通動作)その場起き上がり,そのばおきあがり,ダウン中にwu,,,,,,,,,,,orzb,,,,
01824,106,140,011,(共通動作)前転,ぜんてん,仰向けダウン中にdk,,,,,,,,,,,,,,,
01825,107,140,011,(共通動作)起き上がりクロスチョップ,おきあがりクロスチョップ,前転中にwp,19,19 - 24,D,2,中,6,,,,,,,,,
01826,108,140,010,急所蹴り,きゅうしょげり,相手に背を向けてlk,13,13 - 14,9,-13,中,2,,,,,,,,,
01827,109,140,010,急所蹴り～スタナー,きゅうしょげり～スタナー,相手に背を向けてlk正面地上ヒット時wp,13,13 - 14,D,,中 投げ,7,,,,,カウンターヒット時は移行しない,,,,
01828,110,140,010,ターンラリアット,,相手に背を向けてwp,26,26 - 30,D,,ガード不能,,,,,,,,,,
01829,111,140,010,ムーンサルトボディプレス,,相手に背を向けてuk,41,41 - 47,D,,ガード不能,,,,,,,,,,
01830,112,140,043,ジャガーステップ,,wkなど,,,,,,,,,,,ジャガーステップへ,wkホールドで回転継続(派生する打撃技がパワーアップ),,,
01831,113,140,043,ジャガーステップ・フック,,ジャガーステップ中にlp,17,17 - 18,崩,-7,上,,,,,,,,,,
01832,114,140,043,ジャガーステップ・ハンマー,,ジャガーステップ中にrp,11,11 - 12,12,-9,中,8,,,,,空中ヒット時FB,,,,
01833,115,140,043,ジャガーステップ・ソバット,,ジャガーステップ中にlk,22,22 - 23,D,-5,中,6,,,,,,,,,
01834,116,140,043,ジャガーステップ・ソバット・プレス,,ジャガーステップ中にlkij,22,22 - 23,D,-16,中中,,,,,,近距離正面ヒット時投げへ,ガード時KS,,,
01835,117,140,043,ジャガーステップ・ハイ,,ジャガーステップ中にrk,17,17 - 18,D,8,上,6,,,,,ガード時削りダメージあり,,,,
01836,118,140,043,ジャガーステップ・ミドル,,ジャガーステップ中にfcrk,17,17 - 19,D,-16,中,6,,,,,,,,,
01837,119,140,044,ジャガースプリント,,fowkなど,,,,,,,,,,,ジャガースプリントへ,ahでキャンセル,ヒート状態持続中はパワークラッシュ(ヒート状態の残り時間を消費する),,
01838,120,140,044,ランニングエルボースマッシュ,,ジャガースプリント中にlp,16,16 - 17,D,-8,中,,,,,,ヒート状態持続中はパワーアップ(ヒート状態の残り時間を消費する),,,,
01839,121,140,044,ジャガーアックス,,ジャガースプリント中にrp,18,18 - 19,D,3,上,,,,,,ガード時削りダメージあり,ヒート状態持続中はパワーアップ(ヒート状態の残り時間を消費する),,,
01840,122,140,044,スプリント・K,,ジャガースプリント中にlk,22,22 - 23,D,-9,中,6,1,,,,,,,,
01841,123,140,044,ダッシュロードロップキック,,ジャガースプリント中にrk,20,20 - 24,0,-21,下,8,,,,,,,,,
01842,124,140,044,ラピットキングオンスロート,,ジャガースプリント中にwl(orwr),23,23 - 23,D,,投げ(上),5,1,,,,投げ抜け不能,ヒート状態持続中はヒート状態の残り時間回復,ヒートダッシュ不能,,
01843,125,140,044,ダイビングボディプレス,,ジャガースプリント中にwp,21,21 - 43,D,-16,中 投げ,,,,,,近距離正面ヒット時投げへ,ガード時KS,,,
01844,126,140,006,スイングDDT,,相手に接近してwl,12,12 - 14,D,-6,投げ(上),1,,,,,投げ抜けlp(orrp),,,,
01845,127,140,006,スイングDDT,,相手に接近してfowl,15,15 - 17,D,-6,投げ(上),1,,,,,投げ抜けlp(orrp),,,,
01846,128,140,006,ブレーンバスター,,相手に接近してwr,12,12 - 14,D,-3,投げ(上),1,,,,,投げ抜けlp(orrp),,,,
01847,129,140,006,ブレーンバスター,,相手に接近してfowr,15,15 - 17,D,-3,投げ(上),1,,,,,投げ抜けlp(orrp),,,,
01848,130,140,006,アルゼンチンバックブリーカー,,相手に左側面から接近してwl(orwr),12,12 - 14,D,-3,投げ(上),,,,,,投げ抜けlp,,,,
01849,131,140,006,ニークラッシャー,,相手に右側面から接近してwl(orwr),12,12 - 14,D,-3,投げ(上),,,,,,投げ抜けrp,,,,
01850,132,140,006,ハーフボストンクラブ,,相手に背後から接近してwl(orfowl),12,12 - 14,D,,投げ(上),,,,,,投げ抜け不能,,,,
01851,133,140,006,コブラツイスト,,相手に背後から接近してwr(orfowr),12,12 - 14,D,,投げ(上),,,,,,投げ抜け不能,,,,
01852,134,140,006,ストレッチバスター,,相手に背後から接近してbafowp,10,10 - 10,D,,投げ(上),7,,,,,投げ抜け不能,,,,
01853,135,140,006,ココナッツクラッシュ,,相手に接近してfcij,12,12 - 12,D,-2,投げ(上),,,,,,投げ抜けrp,,,,
01854,136,140,006,フィギュアフォーレッグロック,,相手に接近してbcij,12,12 - 12,D,-6,投げ(上),,,,,,投げ抜けwp,やられ側wk入力(ジャスト)で逆4の字固めになる,,,
01855,137,140,006,ロープ投げ,ロープなげ,相手に接近してbawp,12,12 - 17,14,-3,投げ(上),1,,,,,投げ抜けwp,ジャガースプリントへ,相手に接近してbawpfpdkで立ち状態へ,,
01856,138,140,006,ロープ投げ～振り戻し,ロープなげ～ふりもどし,相手に接近してbawpwp,12,12 - 17,11,,投げ(上),1,,,,,投げ抜け不能,ジャガースプリントへ,相手に接近してbawpwpfpdkで立ち状態へ,,
01857,139,140,006,ネックハンギングスロー,,相手に接近してfjwp,12,12 - 12,D,-6,投げ(上),,,,,,投げ抜けwp,相手に接近してfjwpahで逆方向に投げる,,,
01858,140,140,006,ツームストンパイルドライバー,,相手に接近してbcntfowr,11,11 - 11,D,-2,投げ(上),7,,,,,投げ抜けrp,,,,
01859,141,140,006,シャイニングウィザード,,相手に接近してfofodkwr,10,10 - 10,D,-5,投げ(上),,,,,,投げ抜けwp,素早く入力でパワーアップ,ヒート状態の残り時間回復,,
01860,142,140,006,ジャガードライバー,,相手に接近してcrfcfolp,11,11 - 11,D,-2,投げ(上),,,,,,投げ抜けlp,,,,
01861,143,140,006,アーチロックフェイスバスター,,ジャガードライバー中にwpwp,,,D,-7,投げ,7,,,,,投げ抜けrp,,,,
01862,144,140,006,ボストンクラブ,,ジャガードライバー中にwplkrkwp,,,D,-7,投げ,,,,,,投げ抜けwp,,,,
01863,145,140,006,マッスルバスター,,相手に接近してcrbcbawp,11,11 - 11,D,-6,投げ(上),7,,,,,投げ抜けwp,ヒート状態の残り時間回復,,,
01864,146,140,006,ジャイアントスイング,,相手に接近してfobabccrfcfolp,10,10 - 10,D,-13,投げ(上),,,,,,投げ抜けlp,やられ側横転受け身でダメージ軽減可,素早く入力でパワーアップ,ヒート状態の残り時間回復,
01865,147,140,006,ダウンバースト,,相手に接近してfobabccrfcforp,12,12 - 14,D,-6,投げ(上),,,,,,投げ抜けrp,素早く入力でパワーアップ,ヒート状態の残り時間回復,,
01866,148,140,006,ロックボトム,,しゃがんだ状態でbccrbcwp,12,12 - 12,D,-6,投げ(上),7,,,,,投げ抜けwp,,,,
01867,149,140,006,アルティメットタックル,,しゃがんだ状態でwp,32,32 - 32,D,-5,投げ(上),,,,,,投げ抜けwp,ヒット時テイクダウンへ,,,
01868,150,140,006,タックルパンチ,,テイクダウン中にrplprplp,,,D,0,投げ,,,,,,or テイクダウン中にlprplprp,投げ抜けlp(orrp),,,
01869,151,140,006,腕拉ぎ十字固め,うでひしぎじゅうじがため,テイクダウン中にwp,,,D,-9,投げ,,,,,,タックルパンチ3発からも移行可能,投げ抜けwp,,,
01870,152,140,006,レイジウインド,,腕拉ぎ十字固め中にwp,,,D,,投げ,,,,,,投げ抜け不能,,,,
01871,153,140,006,膝十字固め,ひざじゅうじがため,テイクダウン中にwk,,,D,0,投げ,,,,,,タックルパンチ3発からも移行可能,投げ抜けwk,,,
01872,154,140,006,カゼスペシャル,,膝十字固め中にwp(ジャスト),,,D,,投げ,,,,,,投げ抜け不能,,,,
01873,155,140,006,豪腕ラリアット,ごうわんラリアット,(相手しゃがみ中に)接近してcrwl,12,12 - 13,D,,投げ(中),7,,,,,orbcwl,投げ抜け不能,,,
01874,156,140,006,バイアグラドライバー,,(相手しゃがみ中に)接近してcrwr,12,12 - 13,D,,投げ(中),7,,,,,orbcwr,投げ抜け不能,,,
01875,157,140,006,フリーダム・フェイスバスター,,(相手しゃがみ中に)接近してcruk,12,12 - 13,D,,投げ(中),5,,,,,orbcuk,投げ抜け不能,ヒート状態持続中はヒート状態の残り時間回復,ヒートダッシュ不能,
01876,158,140,006,ジャイアントスイング,,(相手仰向けダウン中に)足側でbcwl(orbcwr),18,18 - 20,D,0,投げ(中),,,,,,投げ抜けlp(orrp),,,,
01877,159,140,006,ゴールデンヘッドバット,,(相手仰向けダウン中に)足側でzbwl,18,18 - 20,D,0,投げ(中),7,,,,,投げ抜けlp,,,,
01878,160,140,006,フィギュアフォーレッグロック,,(相手仰向けダウン中に)足側でzbwr,18,18 - 20,D,0,投げ(中),,,,,,投げ抜けrp,,,,
01879,161,140,006,ストラングルホールド,,(相手仰向けダウン中に)頭側でbcwl(orbcwr),18,18 - 20,D,0,投げ(中),,,,,,投げ抜けlp(orrp),,,,
01880,162,140,006,ターンオーバー,,(相手仰向けダウン中に)横でbcwl(orbcwr),18,18 - 20,D,0,投げ(中),,,,,,投げ抜けlp(orrp),,,,
01881,163,140,006,ハーフボストンクラブ,,(相手うつ伏せダウン中に)足側でbcwl(orbcwr),18,18 - 20,D,0,投げ(中),,,,,,投げ抜けlp(orrp),,,,
01882,164,140,006,サーフボードストレッチ,,(相手うつ伏せダウン中に)頭側でbcwl(orbcwr),18,18 - 20,D,0,投げ(中),,,,,,投げ抜けlp(orrp),,,,
01883,165,140,006,キャメルクラッチ,,(相手うつ伏せダウン中に)左横でbcwl(orbcwr),18,18 - 20,D,0,投げ(中),,,,,,投げ抜けlp(orrp),,,,
01884,166,140,006,弓矢固め,ゆみやがため,(相手うつ伏せダウン中に)右横でbcwl(orbcwr),18,18 - 20,D,0,投げ(中),,,,,,投げ抜けlp(orrp),,,,
01885,167,140,006,空中膝十字固め,くうちゅうひざじゅうじがため,空中の相手にwl(orfowl),12,12 - 14,D,,投げ(上),1,,,,,投げ抜け不能,,,,
01886,168,140,006,スパインクラッカー,,空中の相手にwr(orfowr),12,12 - 14,TR,,投げ(上),2,1,,,,or(相手壁やられ中に)wkuk(orwkij),投げ抜け不能,,,
01887,169,140,006,ダブルアキレス腱固め,ダブルアキレスけんがため,空中の相手にcrwl(orcrwr),12,12 - 13,D,,投げ(中),,,,,,投げ抜け不能,,,,
01888,170,140,006,フラップジャック,,空中の相手にダブルアキレス腱固め中にwpwp,,,D,-6,投げ,6,,,,,投げ抜けlp,,,,
01889,171,140,006,ジャイアントスイング,,空中の相手にダブルアキレス腱固め中にrplplkrk,,,D,-6,投げ,,,,,,投げ抜けrp,,,,
01890,172,140,006,ランニングジャガーボム,,空中の相手にfofodkwr,10,10 - 10,D,,投げ(上),7,,,,,投げ抜け不能,素早く入力でパワーアップ,ヒート状態の残り時間回復,,
01891,173,140,006,スイング式ジャンピングジャガーボム,,空中の相手にfobabccrfcfolp,10,10 - 10,D,,投げ(上),7,,,,,or 空中の相手にfobabccrfcforp(or ジャガースプリント中にwl),投げ抜け不能,素早く入力でパワーアップ,ヒート状態の残り時間回復,
01892,174,140,006,シャイニングトーピドー,,(相手壁やられ中に)fobabccrfcfolp,10,10 - 10,D,,投げ(上),,,,,,or(相手壁やられ中に)fofodkwr,投げ抜け不能,素早く入力でパワーアップ,ヒート状態の残り時間回復,
01893,175,140,007,アームホイップ,,相手の右パンチに合わせてbawl,,,D,,投げ,7,,,,,,,,,
01894,176,140,007,回転アキレス腱固め,かいてんアキレスけんがため,相手の左キック攻撃に合わせてbawr,,,D,,投げ,,,,,,,,,,
01895,177,140,007,ドラゴンスクリュー,,相手の右キック攻撃に合わせてbawr,,,D,,投げ,,,,,,成功後wkでフィギュアフォーレッグロックへ,,,,
01896,178,140,007,下段捌き,げだんさばき,相手の下段攻撃に合わせてcm,,,TR,,,2,,,,,,,,,
01897,179,140,045,リバースアームクラッチスラム,,相手に接近してfcwl,32,32 - 32,D,-2,投げ(上),1,,,,,投げ抜けlp,,,,
01898,180,140,045,バックドロップ,,リバースアームクラッチスラム中にlp(orrp),,,D,,投げ,,,,,,投げ抜け不能,リバースアームクラッチスラム中にrplpwpでパワーアップ,,,
01899,181,140,045,ジャーマンスープレックス,,バックドロップ中にlp(orrp),,,D,-9,投げ,,,,,,投げ抜けlp(orrp),バックドロップ中にwklp(orwkrp)でパワーアップ,,,
01900,182,140,045,パワーボム,,ジャーマンスープレックス中にlp(orrp),,,D,,投げ,,,,,,投げ抜け不能,ジャーマンスープレックス中にlprpwkでパワーアップ,,,
01901,183,140,045,ジャイアントスイング,,パワーボム中にlp,,,D,-3,投げ,,,,,,投げ抜けlp,パワーボム中にrplplkrkでパワーアップ,,,
01902,184,140,045,マッスルバスター,,パワーボム中にrp,,,D,-6,投げ,,,,,,投げ抜けrp,パワーボム中にlklprpwkwpでパワーアップ,,,
01903,185,140,046,リバースゴリースペシャルボム,,相手に接近してfcwr,32,32 - 32,D,-2,投げ(上),1,,,,,投げ抜けrp,,,,
01904,186,140,046,リバースゴリースペシャルボム,,横移動中にwr,13,13 - 13,D,-3,投げ(上),1,,,,,投げ抜けrp,横移動中にwrah(orzb)でキャンセルしてしゃがみへ,側面 or 背後から掴んだ場合はキャノンボールバスターに変化,,
